Acc_N_Fil,Gyro_x_R,Gyro_y_R,Gyro_z_R,Gyro_x_Fil,Gyro_y_Fil,Gyro_z_Fil,SprungID,Sprungtyp
31.344,3.329,74.108,9.902,2.909,77.607,9.007,0827-BK1-01-4,Salto C
13.902,5.118,392.463,2.103,5.028,389.279,1.856,0827-BK1-01-4,Salto C
2.982,1.342,147.471,-2.915,1.274,147.264,-2.718,0827-BK1-01-4,Salto C
16.621,3.454,99.252,9.486,3.421,98.47,9.018,0827-BK1-01-4,Salto C
31.223,-2.24,96.933,4.845,-2.113,98.945,4.839,0827-BK1-01-7,Salto C
13.386,-4.68,344.856,9.795,-5.128,343.572,9.321,0827-BK1-01-7,Salto C
2.973,0.121,154.896,1.629,0.155,154.354,1.636,0827-BK1-01-7,Salto C
16.057,-2.543,105.635,-0.803,-2.779,104.771,-0.414,0827-BK1-01-7,Salto C
30.217,-4.905,114.446,4.526,-4.362,115.819,3.529,0827-BK1-01-10,Salto C
11.888,-0.55,319.783,-1.311,-1.367,319.118,-1.257,0827-BK1-01-10,Salto C
3.136,-4.016,147.596,2.394,-3.909,147.448,2.314,0827-BK1-01-10,Salto C
17.835,-2.98,121.207,1.722,-2.491,120.395,1.661,0827-BK1-01-10,Salto C
32.265,-0.882,100.079,6.425,-0.802,102.187,5.742,0827-BK1-01-13,Salto C
11.991,3.031,328.11,-0.679,2.765,326.677,-1.093,0827-BK1-01-13,Salto C
3.192,-3.781,155.107,-4.252,-3.773,154.972,-4.401,0827-BK1-01-13,Salto C
17.099,-5.58,98.969,2.026,-5.272,97.519,2.612,0827-BK1-01-13,Salto C
32.176,6.045,84.496,2.716,5.802,87.754,1.424,0827-BK1-01-16,Salto C
13.078,13.214,358.758,9.29,13.308,356.139,8.63,0827-BK1-01-16,Salto C
2.992,12.289,149.203,-1.965,12.44,148.873,-1.858,0827-BK1-01-16,Salto C
15.284,3.334,107.394,-5.963,3.104,106.358,-4.94,0827-BK1-01-16,Salto C
30.639,0.271,87.907,8.134,0.253,90.589,7.199,0827-BK1-01-19,Salto C
13.499,7.096,354.163,23.616,6.963,351.687,23.168,0827-BK1-01-19,Salto C
2.687,17.715,133.961,6.312,17.752,133.965,6.284,0827-BK1-01-19,Salto C
17.042,6.602,125.393,-7.861,6.527,124.293,-6.873,0827-BK1-01-19,Salto C
31.712,2.511,103.495,4.918,2.274,105.884,4.223,0827-BK1-01-22,Salto C
12.397,-5.678,353.463,13.744,-5.555,351.89,13.384,0827-BK1-01-22,Salto C
3.313,6.589,149.981,5.984,6.515,149.757,6.178,0827-BK1-01-22,Salto C
15.864,4.646,87.341,8.711,4.934,86.942,8.791,0827-BK1-01-22,Salto C
29.211,0.362,73.711,12.918,0.101,78.193,12.508,0827-BK1-01-24,Salto C
14.687,-3.983,419.042,7.606,-3.816,414.826,7.802,0827-BK1-01-24,Salto C
2.666,8.22,108.956,5.631,8.179,109.777,5.818,0827-BK1-01-24,Salto C
17.9,5.956,161.486,-2.249,5.964,160.197,-1.695,0827-BK1-01-24,Salto C
31.112,4.176,87.241,-1.213,3.577,91.305,-1.294,0827-BK1-01-26,Salto C
13.977,-3.317,377.467,13.067,-3.085,374.43,13.091,0827-BK1-01-26,Salto C
3.303,12.643,152.9,7.729,12.546,152.622,7.845,0827-BK1-01-26,Salto C
16.337,11.802,99.896,6.059,12.335,98.827,5.896,0827-BK1-01-26,Salto C
21.581,14.479,46.789,2.676,14.377,47.311,2.086,0827-BK1-01-28,Strecksprung
1.699,3.073,-39.327,13.517,2.665,-38.8,13.451,0827-BK1-01-28,Strecksprung
0.757,-2.609,-0.313,4.882,-2.304,-0.599,5.253,0827-BK1-01-28,Strecksprung
15.693,-12.148,16.619,-9.65,-11.764,16.226,-8.963,0827-BK1-01-28,Strecksprung
30.223,2.953,50.235,-1.824,2.351,55.407,-2.773,0827-BK1-01-29,Salto C
16.075,-9.995,427.766,12.411,-9.797,422.514,12.729,0827-BK1-01-29,Salto C
2.743,9.953,124.499,2.684,9.9,124.599,2.693,0827-BK1-01-29,Salto C
15.589,8.87,129.076,-3.586,8.842,127.867,-2.856,0827-BK1-01-29,Salto C
31.4,9.221,94.225,1.341,8.686,97.154,1.28,0827-BK1-01-32,Salto C
12.822,-1.041,354.412,6.265,-1.088,351.996,5.778,0827-BK1-01-32,Salto C
3.221,14.324,146.91,4.363,14.29,146.715,4.498,0827-BK1-01-32,Salto C
16.303,0.817,108.044,0.052,0.823,107.008,0.155,0827-BK1-01-32,Salto C
30.616,-1.202,92.96,2.541,-1.664,96.323,2.191,0827-BK1-01-35,Salto C
13.75,-5.106,371.486,8.174,-5.246,368.621,7.626,0827-BK1-01-35,Salto C
3.604,-5.504,159.84,-0.466,-5.335,159.443,-0.436,0827-BK1-01-35,Salto C
17.414,-2.164,103.349,1.632,-1.64,101.988,2.346,0827-BK1-01-35,Salto C
31.035,10.238,76.964,14.888,9.626,79.999,13.407,0827-BK1-01-38,Salto C
14.694,3.765,374.121,0.617,3.828,371.11,0.312,0827-BK1-01-38,Salto C
2.905,6.265,132.38,2.138,6.269,132.585,2.195,0827-BK1-01-38,Salto C
17.663,1.214,121.414,-0.226,1.438,120.522,-0.262,0827-BK1-01-38,Salto C
32.317,1.932,109.621,2.579,1.752,112.282,2.083,0827-BK1-01-41,Salto C
11.928,0.958,336.599,13.076,0.917,334.953,12.621,0827-BK1-01-41,Salto C
3.381,12.366,153.332,7.221,12.333,152.995,7.126,0827-BK1-01-41,Salto C
15.663,5.513,102.35,-5.395,5.896,101.229,-4.906,0827-BK1-01-41,Salto C
30.569,4.059,89.718,5.328,3.624,92.504,5.022,0827-BK1-01-44,Salto C
14.386,-7.908,380.341,4.811,-7.715,377.642,4.718,0827-BK1-01-44,Salto C
3.726,0.715,165.243,-1.829,0.534,164.735,-2.01,0827-BK1-01-44,Salto C
16.93,-5.414,97.236,5.298,-5.132,96.95,5.976,0827-BK1-01-44,Salto C
21.369,10.405,111.755,-17.577,10.493,113.191,-17.14,0827-BK1-01-46,Salto C
9.552,-14.68,294.452,-9.012,-14.415,294.221,-8.886,0827-BK1-01-46,Salto C
6.65,-9.154,259.259,-4.499,-9.213,259.749,-4.581,0827-BK1-01-46,Salto C
17.115,-11.189,219.307,25.049,-11.154,217.558,24.899,0827-BK1-01-46,Salto C
30.0,2.697,11.12,-4.645,2.411,13.993,-5.331,0827-BK1-01-53,Salto B
19.588,-14.245,426.317,45.335,-14.615,424.099,44.863,0827-BK1-01-53,Salto B
4.104,14.843,162.432,16.215,15.397,162.238,16.248,0827-BK1-01-53,Salto B
16.061,16.341,101.858,0.622,16.223,101.261,0.653,0827-BK1-01-53,Salto B
29.786,-0.605,23.262,-6.503,-0.557,27.512,-6.859,0827-BK1-01-56,Salto B
19.089,-4.609,391.912,37.668,-4.453,388.27,37.013,0827-BK1-01-56,Salto B
3.577,22.997,151.814,17.643,22.624,151.283,17.495,0827-BK1-01-56,Salto B
21.976,18.689,133.818,-1.67,18.419,133.602,-1.219,0827-BK1-01-56,Salto B
30.18,-1.073,36.738,5.207,-1.908,40.311,4.542,0827-BK1-01-59,Salto B
17.964,-12.103,386.125,31.87,-12.254,382.657,31.466,0827-BK1-01-59,Salto B
3.931,7.194,170.451,7.217,7.316,169.931,7.329,0827-BK1-01-59,Salto B
15.57,5.398,110.116,3.697,5.704,109.559,4.457,0827-BK1-01-59,Salto B
28.906,2.991,32.553,4.608,2.275,35.441,5.002,0827-BK1-01-62,Salto B
17.47,-8.183,397.272,15.6,-8.333,394.282,14.891,0827-BK1-01-62,Salto B
4.161,1.253,168.318,-2.909,1.252,168.139,-2.896,0827-BK1-01-62,Salto B
16.891,-1.422,121.354,5.64,-1.187,120.554,5.831,0827-BK1-01-62,Salto B
26.39,14.955,35.105,-5.38,14.768,36.134,-5.422,0827-BK1-01-63,Strecksprung
0.376,-4.406,-26.208,4.327,-4.393,-25.961,4.15,0827-BK1-01-63,Strecksprung
0.378,-3.778,-24.927,3.495,-3.775,-24.908,3.431,0827-BK1-01-63,Strecksprung
18.921,-18.187,18.214,-12.911,-18.12,17.948,-12.867,0827-BK1-01-63,Strecksprung
28.913,4.806,21.081,0.86,4.139,24.565,-0.136,0827-BK1-01-65,Salto B
19.445,-25.286,391.387,34.334,-25.097,388.506,34.27,0827-BK1-01-65,Salto B
3.825,6.977,160.091,8.871,6.949,159.771,8.76,0827-BK1-01-65,Salto B
17.855,2.017,132.756,-8.76,2.026,132.153,-8.366,0827-BK1-01-65,Salto B
30.942,1.482,40.277,7.414,0.977,43.381,6.494,0827-BK1-01-68,Salto B
16.583,-6.901,388.784,24.079,-6.709,385.623,23.921,0827-BK1-01-68,Salto B
4.054,15.497,156.501,10.948,15.499,156.338,10.737,0827-BK1-01-68,Salto B
18.19,9.094,112.422,-5.489,9.374,111.252,-4.716,0827-BK1-01-68,Salto B
29.828,1.549,14.518,-3.163,1.311,16.996,-3.553,0827-BK1-01-71,Salto B
17.126,-19.365,398.325,20.025,-19.232,395.573,19.769,0827-BK1-01-71,Salto B
3.497,2.349,133.388,-0.244,2.356,133.694,-0.22,0827-BK1-01-71,Salto B
16.502,2.272,163.901,3.261,2.388,163.117,3.751,0827-BK1-01-71,Salto B
25.547,12.182,30.26,1.02,12.143,31.012,0.633,0827-BK1-01-72,Strecksprung
0.376,-3.706,-37.754,10.826,-3.779,-37.801,10.622,0827-BK1-01-72,Strecksprung
0.416,-7.089,-27.134,-7.566,-7.056,-27.065,-7.492,0827-BK1-01-72,Strecksprung
15.361,-15.373,10.405,-5.254,-15.458,9.884,-5.048,0827-BK1-01-72,Strecksprung
30.831,-2.026,32.82,3.916,-2.587,36.23,2.829,0827-BK1-01-74,Salto B
16.808,-30.478,383.404,37.076,-29.879,380.422,37.676,0827-BK1-01-74,Salto B
3.967,4.26,156.466,18.654,4.066,156.084,18.563,0827-BK1-01-74,Salto B
23.579,9.31,111.346,-0.692,9.442,111.351,-0.731,0827-BK1-01-74,Salto B
29.678,5.042,21.212,4.956,4.516,23.579,4.69,0827-BK1-01-76,Salto B
17.43,-17.243,411.768,22.368,-17.101,408.888,22.153,0827-BK1-01-76,Salto B
3.245,6.129,134.008,8.68,6.406,134.401,8.792,0827-BK1-01-76,Salto B
15.931,13.369,138.196,-4.651,13.004,137.16,-4.03,0827-BK1-01-76,Salto B
30.262,9.668,35.305,13.314,9.131,38.838,12.404,0827-BK1-01-78,Salto B
14.868,-4.121,389.032,6.152,-3.967,385.54,5.807,0827-BK1-01-78,Salto B
3.898,9.164,156.985,-2.834,9.04,157.292,-2.73,0827-BK1-01-78,Salto B
16.685,4.077,121.396,-1.922,4.169,120.159,-1.353,0827-BK1-01-78,Salto B
26.979,8.977,23.072,-0.02,9.13,24.575,-0.497,0827-BK1-01-79,Strecksprung
0.358,-2.936,-24.161,5.554,-2.948,-24.18,5.343,0827-BK1-01-79,Strecksprung
0.426,-5.515,-24.953,-6.727,-5.482,-24.891,-6.729,0827-BK1-01-79,Strecksprung
18.175,-14.723,11.72,-5.627,-14.396,11.128,-5.308,0827-BK1-01-79,Strecksprung
28.726,5.355,8.337,0.213,4.92,11.038,-0.852,0827-BK1-01-81,Salto B
20.294,-17.549,439.002,53.197,-17.201,435.679,52.714,0827-BK1-01-81,Salto B
3.351,30.418,133.032,31.096,30.107,133.909,31.329,0827-BK1-01-81,Salto B
20.811,28.701,113.637,-2.114,28.813,113.21,-2.502,0827-BK1-01-81,Salto B
28.966,8.235,7.168,1.364,7.749,9.671,0.579,0827-BK1-01-83,Salto B
17.998,-30.149,432.795,19.811,-29.925,429.495,20.326,0827-BK1-01-83,Salto B
3.255,-2.915,144.981,4.758,-2.849,145.76,4.59,0827-BK1-01-83,Salto B
19.185,-4.966,124.01,-0.733,-4.931,123.346,-0.468,0827-BK1-01-83,Salto B
29.399,4.662,-0.289,-2.443,4.232,2.472,-2.824,0827-BK1-01-87,Salto B
19.598,-22.86,432.99,25.645,-22.312,429.565,25.277,0827-BK1-01-87,Salto B
3.423,5.136,148.012,9.907,4.701,148.645,10.215,0827-BK1-01-87,Salto B
19.432,4.27,122.235,5.314,4.363,121.596,5.37,0827-BK1-01-87,Salto B
30.023,2.071,10.212,-0.487,1.692,13.025,-1.459,0827-BK1-01-92,Salto B
18.947,-46.499,412.388,49.611,-46.503,408.927,48.511,0827-BK1-01-92,Salto B
3.755,-8.851,150.574,18.493,-8.754,151.192,18.932,0827-BK1-01-92,Salto B
17.485,-3.576,130.402,3.69,-3.405,129.989,4.711,0827-BK1-01-92,Salto B
25.354,5.791,26.373,-7.578,5.9,27.624,-8.874,0827-BK1-01-93,Strecksprung
0.88,2.476,-21.919,17.88,2.315,-22.301,18.1,0827-BK1-01-93,Strecksprung
0.4,0.381,-5.553,-4.926,0.26,-5.587,-4.82,0827-BK1-01-93,Strecksprung
15.739,-10.096,18.013,-1.691,-9.759,17.954,-0.938,0827-BK1-01-93,Strecksprung
29.232,3.646,23.459,-11.579,3.094,26.302,-12.019,0827-BK1-01-94,Salto B
18.184,-10.695,407.564,8.815,-10.3,404.027,8.498,0827-BK1-01-94,Salto B
3.756,-4.933,150.247,-4.272,-5.129,151.069,-4.457,0827-BK1-01-94,Salto B
16.979,-4.831,133.602,13.245,-4.368,132.564,14.396,0827-BK1-01-94,Salto B
28.461,5.683,133.748,-2.967,5.476,134.447,-3.551,0827-BK1-01-103,Salto A
6.531,-2.271,222.422,-10.124,-2.197,221.918,-10.082,0827-BK1-01-103,Salto A
5.391,3.71,195.006,-3.712,3.638,194.875,-3.875,0827-BK1-01-103,Salto A
20.31,5.741,149.555,-3.233,5.593,148.514,-3.473,0827-BK1-01-103,Salto A
27.601,4.013,157.656,2.092,4.132,157.439,1.62,0827-BK1-01-105,Salto A
6.622,-0.277,211.618,-10.206,-0.226,211.709,-10.279,0827-BK1-01-105,Salto A
5.713,1.794,208.28,-2.828,1.57,207.655,-2.918,0827-BK1-01-105,Salto A
18.491,-2.075,136.003,3.824,-1.629,135.484,3.275,0827-BK1-01-105,Salto A
27.646,8.353,145.196,-1.204,8.13,145.522,-1.643,0827-BK1-01-107,Salto A
6.398,-11.444,209.846,-14.91,-11.405,209.831,-14.705,0827-BK1-01-107,Salto A
5.567,-5.909,198.141,-3.435,-5.827,197.9,-3.516,0827-BK1-01-107,Salto A
20.143,0.858,158.592,1.821,0.783,157.326,1.709,0827-BK1-01-107,Salto A
28.153,-1.199,145.961,8.957,-1.155,146.339,7.938,0827-BK1-01-109,Salto A
6.424,1.657,212.607,-5.241,1.654,212.225,-4.935,0827-BK1-01-109,Salto A
5.526,5.358,206.973,-3.886,5.299,206.715,-3.897,0827-BK1-01-109,Salto A
17.151,1.989,136.636,0.5,2.114,135.354,1.069,0827-BK1-01-109,Salto A
27.49,-0.156,148.271,6.489,-0.038,148.863,6.737,0827-BK1-01-111,Salto A
6.365,10.18,208.074,-4.655,10.013,207.426,-4.711,0827-BK1-01-111,Salto A
5.702,9.986,205.745,1.558,10.021,205.569,1.509,0827-BK1-01-111,Salto A
17.616,7.496,144.916,0.317,7.594,143.41,0.729,0827-BK1-01-111,Salto A
27.896,5.307,141.443,-3.699,5.103,141.941,-3.881,0827-BK1-01-113,Salto A
6.65,0.952,203.876,-4.968,0.824,203.529,-4.622,0827-BK1-01-113,Salto A
5.896,10.385,206.572,2.455,10.388,206.405,2.334,0827-BK1-01-113,Salto A
18.773,5.77,149.825,3.127,5.783,148.233,3.623,0827-BK1-01-113,Salto A
27.766,2.192,145.45,-5.307,1.974,145.866,-5.623,0827-BK1-01-115,Salto A
6.529,3.061,203.387,-5.02,3.12,202.934,-4.809,0827-BK1-01-115,Salto A
5.592,7.262,203.985,-1.271,7.295,203.649,-1.268,0827-BK1-01-115,Salto A
18.937,9.224,147.614,5.605,9.576,146.742,6.2,0827-BK1-01-115,Salto A
28.46,-5.032,147.658,10.387,-5.411,148.843,9.756,0827-BK1-01-117,Salto A
6.473,8.603,207.021,1.3,8.464,206.234,1.65,0827-BK1-01-117,Salto A
5.57,8.499,204.522,-1.082,8.518,204.183,-1.316,0827-BK1-01-117,Salto A
17.999,-0.809,144.504,1.727,-0.103,143.042,2.449,0827-BK1-01-117,Salto A
27.541,9.329,151.151,-3.45,8.545,151.799,-3.914,0827-BK1-01-119,Salto A
6.634,12.168,210.004,-11.196,12.092,209.445,-11.11,0827-BK1-01-119,Salto A
5.582,9.835,199.749,-1.687,9.849,199.447,-1.655,0827-BK1-01-119,Salto A
18.041,11.023,145.966,9.474,10.984,145.203,9.442,0827-BK1-01-119,Salto A
27.627,2.915,151.886,-1.853,2.571,151.952,-1.664,0827-BK1-01-121,Salto A
6.646,-1.042,214.659,-16.466,-1.007,214.297,-16.523,0827-BK1-01-121,Salto A
5.754,-10.414,194.129,-5.576,-10.453,194.062,-5.781,0827-BK1-01-121,Salto A
18.201,-3.232,160.813,8.054,-3.498,158.879,9.51,0827-BK1-01-121,Salto A
25.706,-4.916,153.051,3.011,-5.366,153.169,2.686,0827-BK1-01-123,Salto A
6.8,8.366,209.675,-1.438,8.311,209.397,-1.478,0827-BK1-01-123,Salto A
5.947,7.019,207.638,-3.509,6.882,207.468,-3.572,0827-BK1-01-123,Salto A
18.345,7.069,157.428,-2.01,6.8,156.537,-0.812,0827-BK1-01-123,Salto A
27.15,2.77,150.221,11.71,2.463,150.581,10.474,0827-BK1-01-125,Salto A
6.384,8.96,212.127,-11.703,8.855,211.425,-11.441,0827-BK1-01-125,Salto A
5.594,2.669,205.774,-5.154,2.645,205.635,-5.317,0827-BK1-01-125,Salto A
18.614,2.559,141.167,-0.657,2.785,139.864,0.33,0827-BK1-01-125,Salto A
26.218,12.113,42.846,-2.185,12.234,44.487,-3.762,0827-BK1-01-126,Strecksprung
1.291,-3.744,-25.58,10.033,-3.798,-25.532,10.304,0827-BK1-01-126,Strecksprung
0.46,-1.793,2.99,-12.751,-1.95,2.983,-12.351,0827-BK1-01-126,Strecksprung
16.432,-7.167,10.363,-0.065,-6.952,10.143,0.778,0827-BK1-01-126,Strecksprung
25.579,0.41,170.482,5.416,0.338,171.123,4.498,0827-BK1-01-127,Salto A
6.022,9.023,199.61,-9.185,8.671,199.411,-9.045,0827-BK1-01-127,Salto A
5.723,1.137,198.823,-0.656,1.248,198.38,-0.89,0827-BK1-01-127,Salto A
18.558,10.481,163.331,-2.549,10.487,162.372,-1.241,0827-BK1-01-127,Salto A
28.06,3.001,145.002,-1.55,2.946,145.098,-2.052,0827-BK1-01-129,Salto A
7.091,-7.65,218.227,-3.241,-7.659,217.618,-3.38,0827-BK1-01-129,Salto A
5.927,-1.51,209.205,0.403,-1.64,209.181,0.201,0827-BK1-01-129,Salto A
18.829,-13.345,145.151,0.671,-12.563,144.563,0.849,0827-BK1-01-129,Salto A
27.287,-2.846,144.98,0.788,-2.855,146.877,-0.581,0827-BK1-01-131,Salto A
7.407,4.723,203.989,-1.948,4.756,202.164,-1.517,0827-BK1-01-131,Salto A
6.598,9.18,218.664,-8.453,9.091,218.646,-8.632,0827-BK1-01-131,Salto A
21.695,-4.055,158.692,-6.491,-3.413,157.789,-5.634,0827-BK1-01-131,Salto A
26.236,-0.674,-127.588,-29.51,-0.581,-124.853,-29.548,0827-BK1-01-133,Strecksprung
1.782,4.052,6.153,-19.31,4.196,6.472,-19.662,0827-BK1-01-133,Strecksprung
1.595,-1.974,57.301,55.303,-2.291,56.917,54.627,0827-BK1-01-133,Strecksprung
18.04,4.418,56.975,22.185,4.442,55.259,22.541,0827-BK1-01-133,Strecksprung
31.782,3.951,61.768,-6.584,3.597,65.786,-6.386,0827-BK2-01-4,Salto C
13.012,13.635,385.631,-6.345,13.974,381.5,-6.293,0827-BK2-01-4,Salto C
2.934,2.356,94.757,-19.124,2.152,95.097,-18.556,0827-BK2-01-4,Salto C
16.665,7.336,148.872,4.711,7.692,147.448,4.309,0827-BK2-01-4,Salto C
25.624,9.203,78.632,-11.957,9.42,79.287,-11.889,0827-BK2-01-7,Salto C
12.349,11.711,375.587,-6.813,11.647,374.026,-7.03,0827-BK2-01-7,Salto C
2.241,-1.466,78.499,-13.41,-1.409,78.721,-13.176,0827-BK2-01-7,Salto C
17.434,-3.576,133.238,-5.319,-3.768,132.614,-6.08,0827-BK2-01-7,Salto C
28.835,6.074,68.454,5.322,6.768,70.793,4.955,0827-BK2-01-10,Salto C
12.1,-3.179,355.032,-3.701,-3.245,352.311,-3.731,0827-BK2-01-10,Salto C
2.801,0.106,81.569,-7.737,-0.047,81.908,-7.419,0827-BK2-01-10,Salto C
18.632,-3.508,149.949,3.537,-3.159,148.894,3.481,0827-BK2-01-10,Salto C
30.508,-1.382,53.272,-0.113,-1.419,56.547,-0.046,0827-BK2-01-13,Salto C
12.241,12.169,387.968,-13.855,12.044,384.387,-13.958,0827-BK2-01-13,Salto C
2.409,-18.794,73.888,-12.671,-18.533,74.247,-12.726,0827-BK2-01-13,Salto C
17.458,0.425,145.228,8.907,0.753,143.72,8.557,0827-BK2-01-13,Salto C
31.52,3.429,52.185,-0.157,3.394,55.779,-1.171,0827-BK2-01-16,Salto C
13.825,6.466,390.366,-8.963,6.455,386.577,-8.795,0827-BK2-01-16,Salto C
2.479,5.587,98.344,-14.399,5.574,98.418,-14.031,0827-BK2-01-16,Salto C
16.941,-2.095,116.514,3.081,-1.2,115.519,2.167,0827-BK2-01-16,Salto C
30.713,10.99,61.822,-0.42,11.258,64.633,-0.603,0827-BK2-01-19,Salto C
13.329,19.715,379.242,-13.483,19.455,375.866,-13.856,0827-BK2-01-19,Salto C
2.759,7.839,117.8,-17.29,7.929,117.687,-16.942,0827-BK2-01-19,Salto C
17.934,-0.605,106.76,0.486,-0.488,106.188,-0.168,0827-BK2-01-19,Salto C
30.633,6.321,49.233,-8.095,6.432,52.744,-8.128,0827-BK2-01-22,Salto C
12.816,16.831,398.844,-17.605,16.628,394.612,-17.44,0827-BK2-01-22,Salto C
2.529,-10.071,101.303,-23.838,-9.976,101.55,-23.919,0827-BK2-01-22,Salto C
18.983,-10.872,109.623,0.201,-10.641,108.814,-0.147,0827-BK2-01-22,Salto C
38.616,7.955,28.075,-4.044,7.477,35.199,-3.91,0827-BK2-01-25,Salto C
14.805,10.925,416.326,-6.095,11.021,410.781,-5.941,0827-BK2-01-25,Salto C
2.622,10.37,102.024,-8.061,10.296,102.5,-8.561,0827-BK2-01-25,Salto C
17.83,-0.398,103.206,-11.681,-0.342,102.539,-11.325,0827-BK2-01-25,Salto C
28.695,-1.32,58.616,-11.141,-1.365,61.273,-11.494,0827-BK2-01-28,Salto C
13.267,0.182,406.466,3.235,0.012,403.282,3.13,0827-BK2-01-28,Salto C
2.509,-0.608,79.338,-6.634,-0.324,79.62,-6.661,0827-BK2-01-28,Salto C
18.378,3.491,119.357,-12.041,3.44,118.661,-12.126,0827-BK2-01-28,Salto C
29.904,13.594,51.193,-2.272,13.739,54.631,-2.677,0827-BK2-01-31,Salto C
14.635,25.944,380.764,-7.519,26.125,377.039,-7.248,0827-BK2-01-31,Salto C
2.919,9.912,106.483,-10.633,9.942,106.386,-10.737,0827-BK2-01-31,Salto C
17.886,5.93,123.43,-9.769,5.921,122.581,-9.778,0827-BK2-01-31,Salto C
31.469,4.922,37.662,-4.783,5.242,42.434,-4.366,0827-BK2-01-34,Salto C
14.446,16.061,400.46,-18.181,16.051,395.466,-18.583,0827-BK2-01-34,Salto C
2.882,15.297,105.511,4.282,15.221,105.457,4.068,0827-BK2-01-34,Salto C
17.64,11.913,125.001,-12.052,11.706,124.088,-12.478,0827-BK2-01-34,Salto C
25.784,1.466,3.172,-7.814,1.52,4.078,-7.389,0827-BK2-01-35,Strecksprung
0.718,-8.879,-40.658,-21.471,-8.851,-40.538,-21.368,0827-BK2-01-35,Strecksprung
0.656,-6.51,-17.139,-25.657,-6.475,-17.286,-25.698,0827-BK2-01-35,Strecksprung
15.891,-1.893,-10.793,-6.595,-1.75,-11.325,-6.557,0827-BK2-01-35,Strecksprung
32.041,4.949,55.874,-5.093,5.099,59.816,-5.675,0827-BK2-01-37,Salto C
14.452,6.543,401.165,-19.379,6.341,397.081,-18.805,0827-BK2-01-37,Salto C
2.687,-3.858,111.229,-19.309,-3.705,111.12,-19.519,0827-BK2-01-37,Salto C
19.323,-9.852,104.129,-6.67,-10.259,103.951,-6.824,0827-BK2-01-37,Salto C
23.608,-1.837,2.799,-12.187,-1.439,3.132,-11.872,0827-BK2-01-38,Strecksprung
0.785,-0.398,-28.812,-17.62,-0.59,-29.386,-17.653,0827-BK2-01-38,Strecksprung
0.737,-14.31,-72.837,-12.436,-14.009,-72.155,-12.414,0827-BK2-01-38,Strecksprung
16.099,-3.213,47.581,-17.594,-3.145,46.766,-17.124,0827-BK2-01-38,Strecksprung
32.96,5.038,49.998,-11.829,4.815,54.329,-11.467,0827-BK2-01-40,Salto C
14.616,8.688,395.568,-8.762,8.77,390.868,-8.904,0827-BK2-01-40,Salto C
2.823,4.098,112.969,-15.869,4.158,113.385,-15.654,0827-BK2-01-40,Salto C
17.492,-9.896,105.209,-3.018,-9.788,104.259,-3.124,0827-BK2-01-40,Salto C
31.073,4.095,48.378,-5.766,4.864,51.325,-7.178,0827-BK2-01-43,Salto C
14.087,9.278,418.703,-23.343,8.6,415.28,-22.67,0827-BK2-01-43,Salto C
2.396,-10.515,77.747,-10.267,-10.635,78.006,-10.274,0827-BK2-01-43,Salto C
17.715,-0.411,121.91,-0.444,-0.09,120.935,-0.503,0827-BK2-01-43,Salto C
30.906,9.104,45.012,-8.32,9.314,48.546,-8.389,0827-BK2-01-46,Salto C
15.628,4.856,393.071,-19.484,4.917,389.195,-19.285,0827-BK2-01-46,Salto C
2.893,-16.47,121.353,-30.593,-16.431,120.774,-30.694,0827-BK2-01-46,Salto C
18.582,-20.674,115.164,9.444,-20.683,115.082,9.706,0827-BK2-01-46,Salto C
24.471,-10.969,29.767,3.221,-10.508,30.697,2.917,0827-BK2-01-53,Strecksprung
0.833,-7.536,-35.466,-22.453,-7.526,-35.346,-22.533,0827-BK2-01-53,Strecksprung
0.741,-11.76,-29.104,-12.737,-11.578,-29.34,-12.352,0827-BK2-01-53,Strecksprung
16.61,13.833,8.181,-12.408,13.721,7.738,-13.265,0827-BK2-01-53,Strecksprung
28.346,5.474,-29.254,-0.44,5.886,-24.795,-0.118,0827-BK2-01-57,Salto B
17.83,0.292,470.718,-4.438,-0.314,464.154,-5.083,0827-BK2-01-57,Salto B
3.194,-2.125,98.29,-16.69,-1.857,100.018,-16.046,0827-BK2-01-57,Salto B
19.234,-4.862,129.794,-8.114,-4.726,129.784,-8.757,0827-BK2-01-57,Salto B
24.748,3.65,-23.26,-6.82,4.387,-19.819,-6.718,0827-BK2-01-59,Salto B
19.077,17.356,473.37,-30.327,16.587,467.188,-30.987,0827-BK2-01-59,Salto B
3.265,-5.093,103.444,-36.726,-4.628,105.603,-35.912,0827-BK2-01-59,Salto B
18.016,-15.136,123.604,-7.283,-15.0,122.639,-7.754,0827-BK2-01-59,Salto B
27.676,9.268,-19.391,3.452,9.625,-16.206,2.975,0827-BK2-01-61,Salto B
16.586,16.825,446.532,-17.694,16.317,441.896,-18.082,0827-BK2-01-61,Salto B
3.657,-1.7,128.628,-4.712,-1.327,129.415,-4.24,0827-BK2-01-61,Salto B
20.204,2.25,107.577,-6.452,2.052,107.731,-5.7,0827-BK2-01-61,Salto B
28.21,-0.582,-17.965,-8.929,-0.304,-15.243,-8.349,0827-BK2-01-63,Salto B
17.912,8.938,442.931,-15.619,9.278,437.48,-15.808,0827-BK2-01-63,Salto B
3.324,8.605,112.921,-17.401,7.79,115.194,-16.75,0827-BK2-01-63,Salto B
20.336,1.247,134.356,-10.275,1.288,134.24,-10.313,0827-BK2-01-63,Salto B
